0	0	0	0	0	0	0	0	27045.9	-27505	
-17428.8	17805.1	0	0	0	0	0	0	0	0	
17428.8	-38484.1	21467.5	0	0	0	0	0	0	0	
0	20679	-43087.6	20703.2	0	0	0	0	0	0	
0	0	21620.1	-49854	28014	0	0	0	0	0	
0	0	0	29150.9	-80604.9	53946.8	0	0	0	0	
0	0	0	0	52590.9	-74480.1	20690	0	0	0	
0	0	0	0	0	20533.3	-54798.9	32936.9	0	0	
0	0	0	0	0	0	34108.9	-60149.3	28239	0	
0	0	0	0	0	0	0	27212.4	-52325.6	24507.1	
0	0	0	0	0	0	0	0	24086.6	-24507.1	
-15333.6	15676.9	0	0	0	0	0	0	0	0	
15333.6	-33941.8	18977.2	0	0	0	0	0	0	0	
0	18264.9	-38092.2	18286.7	0	0	0	0	0	0	
0	0	19115	-44235	24915.4	0	0	0	0	0	
0	0	0	25948.3	-72318.6	48655.4	0	0	0	0	
0	0	0	0	47403.3	-66790.7	18275.6	0	0	0	
0	0	0	0	0	18135.3	-48742.1	29398	0	0	
0	0	0	0	0	0	30466.5	-53584.5	25119.1	0	
0	0	0	0	0	0	0	24186.4	-46471.7	21736.2	
0	0	0	0	0	0	0	0	21352.6	-21736.2	
-13420.4	13732	0	0	0	0	0	0	0	0	
13420.4	-29783.6	16692.3	0	0	0	0	0	0	0	
0	16051.7	-33508.3	16071.3	0	0	0	0	0	0	
0	0	16816	-39060.2	22054.5	0	0	0	0	0	
0	0	0	22988.9	-64603.1	43700.5	0	0	0	0	
0	0	0	0	42548.5	-59637.6	16061.9	0	0	0	
0	0	0	0	0	15937	-43150.9	26119	0	0	
0	0	0	0	0	0	27088.9	-47513.5	22238.3	0	
0	0	0	0	0	0	0	21394.6	-41075	19185	
0	0	0	0	0	0	0	0	18836.7	-19185	
-11681.3	11962.6	0	0	0	0	0	0	0	0	
11681.3	-25994.1	14604.8	0	0	0	0	0	0	0	
0	14031.5	-29320.2	14049.1	0	0	0	0	0	0	
0	0	14715.5	-34314.5	19424	0	0	0	0	0	
0	0	0	20265.4	-57445.2	39076.9	0	0	0	0	
0	0	0	0	38021.2	-53007.5	14041.2	0	0	0	
0	0	0	0	0	13930.6	-38010.4	23092.5	0	0	
0	0	0	0	0	0	23969.1	-41921.8	19588.9	0	
0	0	0	0	0	0	0	18829.3	-36120.3	16846	
0	0	0	0	0	0	0	0	16531.3	-16846	
-10108.1	10360.6	0	0	0	0	0	0	0	0	
10108.1	-22556.8	12706.4	0	0	0	0	0	0	0	
0	12196.2	-25511.4	12211.8	0	0	0	0	0	0	
0	0	12804.9	-29981.4	17015.7	0	0	0	0	0	
0	0	0	17769.6	-50830.7	34778.4	0	0	0	0	
0	0	0	0	33815	-46886.2	12205.3	0	0	0	
0	0	0	0	0	12107.8	-33304.7	20310.9	0	0	
0	0	0	0	0	0	21099.4	-36793.3	17163	0	
0	0	0	0	0	0	0	16482.4	-31591.3	14711.1	
0	0	0	0	0	0	0	0	14428.3	-14711.1	
-8692.41	8917.61	0	0	0	0	0	0	0	0	
8692.41	-19454.6	10988.7	0	0	0	0	0	0	0	
0	10537	-22064.5	10550.8	0	0	0	0	0	0	
0	0	11075.8	-26044	14821.1	0	0	0	0	0	
0	0	0	15493.2	-44743.8	30797.9	0	0	0	0	
0	0	0	0	29922.7	-41258	10545.4	0	0	0	
0	0	0	0	0	10460	-29016.8	17765.7	0	0	
0	0	0	0	0	0	18471.3	-32111.2	14952	0	
0	0	0	0	0	0	0	14345.5	-27471.1	12771.9	
0	0	0	0	0	0	0	0	12519.1	-12771.9	
-7425.4	7624.98	0	0	0	0	0	0	0	0	
7425.4	-16670	9442.5	0	0	0	0	0	0	0	
0	9045.04	-18961.6	9057.13	0	0	0	0	0	0	
0	0	9519.12	-22484.1	12831.2	0	0	0	0	0	
0	0	0	13427	-39167.5	27127.6	0	0	0	0	
0	0	0	0	26336.3	-36106	9052.79	0	0	0	
0	0	0	0	0	8978.42	-25128.9	15448.1	0	0	
0	0	0	0	0	0	16076.1	-27857.5	12946.9	0	
0	0	0	0	0	0	0	12409.4	-23741.6	11019.3	
0	0	0	0	0	0	0	0	10794.6	-11019.3	
-6298.16	6473.81	0	0	0	0	0	0	0	0	
6298.16	-14184.9	8058.61	0	0	0	0	0	0	0	
0	7711.08	-16184.2	7721.6	0	0	0	0	0	0	
0	0	8125.55	-19283	11036.5	0	0	0	0	0	
0	0	0	11561.4	-34083.4	23758.7	0	0	0	0	
0	0	0	0	23046.9	-31412.5	7718.13	0	0	0	
0	0	0	0	0	7653.8	-21622.2	13348.4	0	0	
0	0	0	0	0	0	13904.1	-24013.1	11138.2	0	
0	0	0	0	0	0	0	10664.6	-20383.9	9444.17	
0	0	0	0	0	0	0	0	9245.75	-9444.17	
-5301.62	5455.09	0	0	0	0	0	0	0	0	
5301.62	-11980.8	6827.46	0	0	0	0	0	0	0	
0	6525.66	-13713	6534.76	0	0	0	0	0	0	
0	0	6885.55	-16421.4	9427.03	0	0	0	0	0	
0	0	0	9886.66	-29471.9	20681.5	0	0	0	0	
0	0	0	0	20044.9	-27158.3	6532	0	0	0	
0	0	0	0	0	6476.75	-18477.3	11456.7	0	0	
0	0	0	0	0	0	11945.3	-20558.1	9515.83	0	
0	0	0	0	0	0	0	9101.38	-17378.5	8036.74	
0	0	0	0	0	0	0	0	7862.7	-8036.74	
-4426.63	4559.65	0	0	0	0	0	0	0	0	
4426.63	-10038.8	5739.32	0	0	0	0	0	0	0	
0	5479.15	-11528.7	5486.94	0	0	0	0	0	0	
0	0	5789.37	-13879.2	7992.59	0	0	0	0	0	
0	0	0	8392.25	-25312.1	17885.6	0	0	0	0	
0	0	0	0	17319.5	-23323.3	5484.79	0	0	0	
0	0	0	0	0	5437.7	-15674	9762.39	0	0	
0	0	0	0	0	0	10189.2	-17471.8	8069.6	0	
0	0	0	0	0	0	0	7709.36	-14705.2	6787.12	
0	0	0	0	0	0	0	0	6635.56	-6787.12	
-3663.95	3778.28	0	0	0	0	0	0	0	0	
3663.95	-8340.05	4784.3	0	0	0	0	0	0	0	
0	4561.76	-9611.37	4568.38	0	0	0	0	0	0	
0	0	4827.07	-11635.9	6722.55	0	0	0	0	0	
0	0	0	7067.51	-21581.9	15359.5	0	0	0	0	
0	0	0	0	14859.4	-19886.4	4566.73	0	0	0	
0	0	0	0	0	4526.92	-13191.4	8254.53	0	0	
0	0	0	0	0	0	8624.63	-14732.6	6788.84	0	
0	0	0	0	0	0	0	6478.06	-12343	5685.13	
0	0	0	0	0	0	0	0	5554.18	-5685.13	
-3004.41	3101.79	0	0	0	0	0	0	0	0	
3004.41	-6865.46	3952.41	0	0	0	0	0	0	0	
0	3763.67	-7941.07	3769.24	0	0	0	0	0	0	
0	0	3988.66	-9670.68	5606.05	0	0	0	0	0	
0	0	0	5901.44	-18258.5	13091.3	0	0	0	0	
0	0	0	0	12652.4	-16825.9	3768	0	0	0	
0	0	0	0	0	3734.63	-11008.3	6921.81	0	0	
0	0	0	0	0	0	7240.28	-12318.5	5662.67	0	
0	0	0	0	0	0	0	5396.69	-10270.9	4720.42	
0	0	0	0	0	0	0	0	4608.22	-4720.42	
-2438.89	2521.03	0	0	0	0	0	0	0	0	
2438.89	-5596.08	3233.66	0	0	0	0	0	0	0	
0	3075.05	-6497.77	3079.68	0	0	0	0	0	0	
0	0	3264.1	-7962.52	4632.05	0	0	0	0	0	
0	0	0	4882.84	-15317.7	11067.9	0	0	0	0	
0	0	0	0	10685.7	-14118.9	3078.76	0	0	0	
0	0	0	0	0	3051.06	-9103.11	5752.58	0	0	
0	0	0	0	0	0	6024.35	-10206.9	4680.01	0	
0	0	0	0	0	0	0	4454.33	-8467.3	3882.55	
0	0	0	0	0	0	0	0	3787.29	-3882.55	
-1958.44	2027	0	0	0	0	0	0	0	0	
1958.44	-4513.12	2618.12	0	0	0	0	0	0	0	
0	2486.12	-5261.54	2489.93	0	0	0	0	0	0	
0	0	2643.43	-6490.29	3789.41	0	0	0	0	0	
0	0	0	4000.37	-12735	9275.82	0	0	0	0	
0	0	0	0	8945.6	-11742.3	2489.27	0	0	0	
0	0	0	0	0	2466.5	-7454.1	4734.99	0	0	
0	0	0	0	0	0	4964.82	-8374.94	3829.66	0	
0	0	0	0	0	0	0	3639.95	-6910.6	3161.04	
0	0	0	0	0	0	0	0	3080.94	-3161.04	
-1554.3	1610.88	0	0	0	0	0	0	0	0	
1554.3	-3598.15	2095.95	0	0	0	0	0	0	0	
0	1987.27	-4212.73	1990.37	0	0	0	0	0	0	
0	0	2116.78	-5233	3066.94	0	0	0	0	0	
0	0	0	3242.63	-10485	7700.89	0	0	0	0	
0	0	0	0	7418.06	-9672.29	1989.92	0	0	0	
0	0	0	0	0	1971.41	-6039.44	3857.04	0	0	
0	0	0	0	0	0	4049.52	-6799.56	3100.39	0	
0	0	0	0	0	0	0	2942.52	-5579.2	2545.45	
0	0	0	0	0	0	0	0	2478.81	-2545.45	
-1218	1264.13	0	0	0	0	0	0	0	0	
1218	-2833.24	1657.57	0	0	0	0	0	0	0	
0	1569.11	-3332.07	1571.6	0	0	0	0	0	0	
0	0	1674.5	-4169.87	2453.54	0	0	0	0	0	
0	0	0	2598.27	-8541.96	6328.38	0	0	0	0	
0	0	0	0	6088.42	-7884.81	1571.3	0	0	0	
0	0	0	0	0	1556.42	-4837.48	3106.68	0	0	
0	0	0	0	0	0	3266.18	-5457.77	2481.04	0	
0	0	0	0	0	0	0	2351.09	-4451.72	2025.49	
0	0	0	0	0	0	0	0	1970.68	-2025.49	
-941.427	978.537	0	0	0	0	0	0	0	0	
941.427	-2201.07	1293.63	0	0	0	0	0	0	0	
0	1222.53	-2600.86	1224.5	0	0	0	0	0	0	
0	0	1307.23	-3280.58	1938.24	0	0	0	0	0	
0	0	0	2056.07	-6879.94	5143.2	0	0	0	0	
0	0	0	0	4941.7	-6355.72	1224.31	0	0	0	
0	0	0	0	0	1212.52	-3826.89	2471.91	0	0	
0	0	0	0	0	0	2602.58	-4326.8	1960.59	0	
0	0	0	0	0	0	0	1854.89	-3507.14	1591.07	
0	0	0	0	0	0	0	0	1546.54	-1591.07	
-716.859	746.288	0	0	0	0	0	0	0	0	
716.859	-1685.1	995.178	0	0	0	0	0	0	0	
0	938.808	-2001.13	940.346	0	0	0	0	0	0	
0	0	1005.95	-2545.4	1510.35	0	0	0	0	0	
0	0	0	1605.05	-5472.98	4129.95	0	0	0	0	
0	0	0	0	3962.63	-5060.96	940.235	0	0	0	
0	0	0	0	0	931.008	-2986.85	1940.89	0	0	
0	0	0	0	0	0	2046.61	-3384.3	1528.28	0	
0	0	0	0	0	0	0	1443.41	-2725.01	1232.41	
0	0	0	0	0	0	0	0	1196.73	-1232.41	
-537.045	560.018	0	0	0	0	0	0	0	0	
537.045	-1269.66	753.679	0	0	0	0	0	0	0	
0	709.646	-1515.77	710.826	0	0	0	0	0	0	
0	0	762.09	-1945.38	1159.49	0	0	0	0	0	
0	0	0	1234.55	-4295.35	3273.1	0	0	0	0	
0	0	0	0	3135.85	-3976.77	710.77	0	0	0	
0	0	0	0	0	703.662	-2297.21	1502.07	0	0	
0	0	0	0	0	0	1586.44	-2608.56	1173.68	0	
0	0	0	0	0	0	0	1106.49	-2085.64	940.129	
0	0	0	0	0	0	0	0	911.955	-940.129	
-395.246	412.876	0	0	0	0	0	0	0	0	
395.246	-940.138	561.101	0	0	0	0	0	0	0	
0	527.262	-1128.66	528.151	0	0	0	0	0	0	
0	0	567.561	-1462.5	875.764	0	0	0	0	0	
0	0	0	934.347	-3321.81	2557.14	0	0	0	0	
0	0	0	0	2446.05	-3079.88	528.13	0	0	0	
0	0	0	0	0	522.745	-1738.72	1144.25	0	0	
0	0	0	0	0	0	1210.59	-1978.69	886.821	0	
0	0	0	0	0	0	0	834.444	-1570.23	705.297	
0	0	0	0	0	0	0	0	683.409	-705.297	
-285.282	298.561	0	0	0	0	0	0	0	0	
285.282	-682.995	409.98	0	0	0	0	0	0	0	
0	384.434	-824.833	385.091	0	0	0	0	0	0	
0	0	414.853	-1079.83	649.775	0	0	0	0	0	
0	0	0	694.736	-2527.87	1966.69	0	0	0	0	
0	0	0	0	1878.1	-2347.78	385.092	0	0	0	
0	0	0	0	0	381.085	-1293.13	856.724	0	0	
0	0	0	0	0	0	908.036	-1474.83	658.249	0	
0	0	0	0	0	0	0	618.105	-1161.09	519.546	
0	0	0	0	0	0	0	0	502.84	-519.546	
-201.561	211.358	0	0	0	0	0	0	0	0	
201.561	-485.913	293.464	0	0	0	0	0	0	0	
0	274.555	-590.533	275.03	0	0	0	0	0	0	
0	0	297.069	-781.661	472.758	0	0	0	0	0	
0	0	0	506.631	-1889.99	1486.76	0	0	0	0	
0	0	0	0	1417.24	-1758.88	275.042	0	0	0	
0	0	0	0	0	272.119	-943.411	629.387	0	0	
0	0	0	0	0	0	668.369	-1078.32	479.135	0	
0	0	0	0	0	0	0	448.934	-841.748	375.118	
0	0	0	0	0	0	0	0	362.613	-375.118	
-139.1	146.167	0	0	0	0	0	0	0	0	
139.1	-337.831	205.361	0	0	0	0	0	0	0	
0	191.664	-413.332	191.999	0	0	0	0	0	0	
0	0	207.971	-553.637	336.633	0	0	0	0	0	
0	0	0	361.637	-1385.88	1102.84	0	0	0	0	
0	0	0	0	1049.25	-1292.77	192.016	0	0	0	
0	0	0	0	0	189.931	-673.861	452.812	0	0	
0	0	0	0	0	0	481.845	-771.889	341.335	0	
0	0	0	0	0	0	0	319.077	-597.1	264.924	
0	0	0	0	0	0	0	0	255.764	-264.924	
-93.5343	98.5057	0	0	0	0	0	0	0	0	
93.5343	-228.979	140.161	0	0	0	0	0	0	0	
0	130.474	-282.166	130.704	0	0	0	0	0	0	
0	0	142.005	-382.816	234.066	0	0	0	0	0	
0	0	0	252.111	-994.663	801.101	0	0	0	0	
0	0	0	0	760.597	-930.371	130.722	0	0	0	
0	0	0	0	0	129.27	-470.215	318.341	0	0	
0	0	0	0	0	0	339.494	-539.761	237.456	0	
0	0	0	0	0	0	0	221.42	-413.498	182.594	
0	0	0	0	0	0	0	0	176.041	-182.594	
-61.1111	64.5127	0	0	0	0	0	0	0	0	
61.1111	-150.889	93.0474	0	0	0	0	0	0	0	
0	86.3766	-187.365	86.5307	0	0	0	0	0	0	
0	0	94.3173	-257.744	158.513	0	0	0	0	0	
0	0	0	171.214	-697.135	568.568	0	0	0	0	
0	0	0	0	538.622	-654.13	86.5463	0	0	0	
0	0	0	0	0	85.5619	-319.737	218.15	0	0	
0	0	0	0	0	0	233.191	-367.783	160.898	0	
0	0	0	0	0	0	0	149.633	-278.826	122.493	
0	0	0	0	0	0	0	0	117.929	-122.493	
-38.6701	40.9269	0	0	0	0	0	0	0	0	
38.6701	-96.3643	59.8972	0	0	0	0	0	0	0	
0	55.4375	-120.643	55.5371	0	0	0	0	0	0	
0	0	60.7459	-168.474	104.245	0	0	0	0	0	
0	0	0	112.937	-475.887	393.247	0	0	0	0	
0	0	0	0	371.642	-448.149	55.5498	0	0	0	
0	0	0	0	0	54.9022	-211.256	145.299	0	0	
0	0	0	0	0	0	155.707	-243.48	105.876	0	
0	0	0	0	0	0	0	98.1817	-182.53	79.7418	
0	0	0	0	0	0	0	0	76.654	-79.7418	
-23.6113	25.0578	0	0	0	0	0	0	0	0	
23.6113	-59.4278	37.2543	0	0	0	0	0	0	0	
0	34.3699	-75.0575	34.432	0	0	0	0	0	0	
0	0	37.8031	-106.546	66.3474	0	0	0	0	0	
0	0	0	72.1136	-315.442	264.259	0	0	0	0	
0	0	0	0	249.094	-298.289	34.4416	0	0	0	
0	0	0	0	0	34.0296	-135.178	93.7499	0	0	
0	0	0	0	0	0	100.737	-156.086	67.4288	0	
0	0	0	0	0	0	0	62.3361	-115.606	50.198	
0	0	0	0	0	0	0	0	48.1769	-50.198	
-13.8509	14.743	0	0	0	0	0	0	0	0	
13.8509	-35.2407	22.2951	0	0	0	0	0	0	0	
0	20.4976	-44.9321	20.5348	0	0	0	0	0	0	
0	0	22.637	-64.9331	40.7052	0	0	0	0	0	
0	0	0	44.3984	-202.317	171.934	0	0	0	0	
0	0	0	0	161.612	-192.223	20.5416	0	0	0	
0	0	0	0	0	20.2891	-83.4475	58.3731	0	0	
0	0	0	0	0	0	62.906	-96.5169	41.3976	0	
0	0	0	0	0	0	0	38.1438	-70.556	30.4333	
0	0	0	0	0	0	0	0	29.1584	-30.4333	
-7.76716	8.29389	0	0	0	0	0	0	0	0	
7.76716	-19.9958	12.776	0	0	0	0	0	0	0	
0	11.7019	-25.7564	11.7232	0	0	0	0	0	0	
0	0	12.9804	-37.9588	23.9621	0	0	0	0	0	
0	0	0	26.2357	-125.043	107.867	0	0	0	0	
0	0	0	0	101.081	-119.446	11.7276	0	0	0	
0	0	0	0	0	11.5793	-49.4744	34.917	0	0	
0	0	0	0	0	0	37.7468	-57.3075	24.3883	0	
0	0	0	0	0	0	0	22.3905	-41.3022	17.6854	
0	0	0	0	0	0	0	0	16.914	-17.6854	
-4.13905	4.4351	0	0	0	0	0	0	0	0	
4.13905	-10.7935	6.97044	0	0	0	0	0	0	0	
0	6.3584	-14.0574	6.3699	0	0	0	0	0	0	
0	0	7.08692	-21.1695	13.4614	0	0	0	0	0	
0	0	0	14.7996	-74.1156	64.9426	0	0	0	0	
0	0	0	0	60.6542	-71.2323	6.37268	0	0	0	
0	0	0	0	0	6.28964	-28.0235	19.9596	0	0	
0	0	0	0	0	0	21.6508	-32.4993	13.7122	0	
0	0	0	0	0	0	0	12.5397	-23.0632	9.79628	
0	0	0	0	0	0	0	0	9.35107	-9.79628	
-2.08138	2.23871	0	0	0	0	0	0	0	0	
2.08138	-5.5048	3.59647	0	0	0	0	0	0	0	
0	3.26609	-7.25584	3.27196	0	0	0	0	0	0	
0	0	3.65937	-11.1909	7.17055	0	0	0	0	0	
0	0	0	7.91893	-41.8899	37.3105	0	0	0	0	
0	0	0	0	34.7194	-40.54	3.27357	0	0	0	
0	0	0	0	0	3.22954	-15.0708	10.8354	0	0	
0	0	0	0	0	0	11.7972	-17.4926	7.31077	0	
0	0	0	0	0	0	0	6.65719	-12.2057	5.13842	
0	0	0	0	0	0	0	0	4.89491	-5.13842	
-0.979478	1.05789	0	0	0	0	0	0	0	0	
0.979478	-2.63111	1.74083	0	0	0	0	0	0	0	
0	1.57322	-3.51359	1.57602	0	0	0	0	0	0	
0	0	1.77277	-5.56481	3.59408	0	0	0	0	0	
0	0	0	3.9888	-22.4242	20.3171	0	0	0	0	
0	0	0	0	18.8301	-21.872	1.57688	0	0	0	
0	0	0	0	0	1.55495	-7.63848	5.54491	0	0	
0	0	0	0	0	0	6.0616	-8.86945	3.66803	0	
0	0	0	0	0	0	0	3.32454	-6.07507	2.53227	
0	0	0	0	0	0	0	0	2.40703	-2.53227	
-0.427051	0.463351	0	0	0	0	0	0	0	0	
0.427051	-1.16709	0.782911	0	0	0	0	0	0	0	
0	0.703743	-1.58092	0.704976	0	0	0	0	0	0	
0	0	0.798013	-2.57915	1.6796	0	0	0	0	0	
0	0	0	1.87417	-11.2772	10.4017	0	0	0	0	
0	0	0	0	9.59759	-11.0969	0.705403	0	0	0	
0	0	0	0	0	0.695235	-3.6164	2.65106	0	0	
0	0	0	0	0	0	2.911	-4.19844	1.71605	0	
0	0	0	0	0	0	0	1.54738	-2.81752	1.16147	
0	0	0	0	0	0	0	0	1.10147	-1.16147	
-0.170428	0.185852	0	0	0	0	0	0	0	0	
0.170428	-0.474788	0.323352	0	0	0	0	0	0	0	
0	0.288936	-0.653279	0.289432	0	0	0	0	0	0	
0	0	0.329927	-1.10183	0.723717	0	0	0	0	0	
0	0	0	0.812396	-5.27583	4.95796	0	0	0	0	
0	0	0	0	4.55212	-5.24324	0.289624	0	0	0	
0	0	0	0	0	0.285287	-1.58225	1.17145	0	0	
0	0	0	0	0	0	1.29263	-1.83524	0.740329	0	
0	0	0	0	0	0	0	0.663784	-1.20405	0.490192	
0	0	0	0	0	0	0	0	0.463721	-0.490192	
-0.0613387	0.0672681	0	0	0	0	0	0	0	0	
0.0613387	-0.174595	0.120905	0	0	0	0	0	0	0	
0	0.107327	-0.244408	0.107506	0	0	0	0	0	0	
0	0	0.123503	-0.428016	0.283638	0	0	0	0	0	
0	0	0	0.320511	-2.26864	2.17394	0	0	0	0	
0	0	0	0	1.985	-2.27984	0.107584	0	0	0	
0	0	0	0	0	0.105906	-0.631394	0.472138	0	0	
0	0	0	0	0	0	0.52381	-0.731006	0.290544	0	
0	0	0	0	0	0	0	0.258868	-0.467659	0.187724	
0	0	0	0	0	0	0	0	0.177116	-0.187724	
-0.0195478	0.0215737	0	0	0	0	0	0	0	0	
0.0195478	-0.0570079	0.0402117	0	0	0	0	0	0	0	
0	0.0354343	-0.0813398	0.0354909	0	0	0	0	0	0	
0	0	0.0411282	-0.148672	0.0994222	0	0	0	0	0	
0	0	0	0.113181	-0.883434	0.863974	0	0	0	0	
0	0	0	0	0.784012	-0.898914	0.0355187	0	0	0	
0	0	0	0	0	0.03494	-0.2261	0.170746	0	0	
0	0	0	0	0	0	0.190582	-0.260987	0.101998	0	
0	0	0	0	0	0	0	0.0902414	-0.162319	0.0641169	
0	0	0	0	0	0	0	0	0.0603213	-0.0641169	
-0.00539105	0.00599258	0	0	0	0	0	0	0	0	
0.00539105	-0.016162	0.0116363	0	0	0	0	0	0	0	
0	0.0101694	-0.0235548	0.0101848	0	0	0	0	0	0	
0	0	0.0119185	-0.0452176	0.0305198	0	0	0	0	0	
0	0	0	0.0350328	-0.305811	0.305501	0	0	0	0	
0	0	0	0	0.275291	-0.31552	0.0101933	0	0	0	
0	0	0	0	0	0.0100193	-0.0711983	0.0542864	0	0	
0	0	0	0	0	0	0.0610049	-0.0818172	0.031364	0	
0	0	0	0	0	0	0	0.0275307	-0.0492911	0.0191138	
0	0	0	0	0	0	0	0	0.0179271	-0.0191138	
-0.00124979	0.00140067	0	0	0	0	0	0	0	0	
0.00124979	-0.00386724	0.00284892	0	0	0	0	0	0	0	
0	0.00246657	-0.00577168	0.00247004	0	0	0	0	0	0	
0	0	0.00292276	-0.0117264	0.00798863	0	0	0	0	0	
0	0	0	0.00925632	-0.0919145	0.0938818	0	0	0	0	
0	0	0	0	0.0839259	-0.0963097	0.00247227	0	0	0	
0	0	0	0	0	0.00242784	-0.0192153	0.0147855	0	0	
0	0	0	0	0	0	0.016743	-0.0219414	0.00822548	0	
0	0	0	0	0	0	0	0.00715595	-0.012749	0.00483906	
0	0	0	0	0	0	0	0	0.00452356	-0.00483906	
-0.000234611	0.000265434	0	0	0	0	0	0	0	0	
0.000234611	-0.000753064	0.000569273	0	0	0	0	0	0	0	
0	0.00048763	-0.00115438	0.000488253	0	0	0	0	0	0	
0	0	0.000585109	-0.00250593	0.00172284	0	0	0	0	0	
0	0	0	0.00201768	-0.0232714	0.0243266	0	0	0	0	
0	0	0	0	0.0215485	-0.0248061	0.00048872	0	0	0	
0	0	0	0	0	0.000479439	-0.00430013	0.00333657	0	0	
0	0	0	0	0	0	0.00381141	-0.00486755	0.00177783	0	
0	0	0	0	0	0	0	0.00153098	-0.00271339	0.00100444	
